Median Rate,Longitude,Latitude,"""1990""","""1991""","""1992""","""1993""","""1994""","""1995""","""1996""","""1997""","""1998""","""1999""","""2000""","""2001""","""2002""","""2003""","""2004""","""2005""","""2006""","""2007""","""2008""","""2009""","""2010""","""2011""","""2012""","""2013""","""2014""","""2015""","""2016""","""2017""","""2018""","""2019""","""2020""","""2021""","""2022""","""2023""","""2024""","""2025""","""2026""","""2027""","""2028""","""2029""","""2030""","""2031""","""2032""","""2033""","""2034""","""2035""","""2036""","""2037""","""2038""","""2039""","""2040""","""2041""","""2042""","""2043""","""2044""","""2045""","""2046""","""2047""","""2048""","""2049""","""2050""","""2051""","""2052""","""2053""","""2054""","""2055""","""2056""","""2057""","""2058""","""2059""","""2060""","""2061""","""2062""","""2063""","""2064""","""2065""","""2066""","""2067""","""2068""","""2069""","""2070""","""2071""","""2072""","""2073""","""2074""","""2075""","""2076""","""2077""","""2078""","""2079""","""2080""","""2081""","""2082""","""2083""","""2084""","""2085""","""2086""","""2087""","""2088""","""2089""","""2090""","""2091""","""2092""","""2093""","""2094""","""2095""","""2096""","""2097""","""2098""","""2099""","""2100""","""2101""","""2102""","""2103""","""2104""","""2105""","""2106""","""2107""","""2108""","""2109""","""2110""","""2111""","""2112""","""2113""","""2114"""
0.016403598,-168.734039,-3.370417,0.309712838,0.304134471,0.299615982,0.295745682,0.292012847,0.288067244,0.473094141,0.372638933,0.4124447,0.36049498,0.398644731,0.304636783,0.470133685,0.461674926,0.494782765,0.689072379,0.757702304,0.549651503,0.58002573,0.418989945,0.435393543,0.451797141,0.468200739,0.484604337,0.501007935,0.517411533,0.533815131,0.550218729,0.566622327,0.583025925,0.599429523,0.615833121,0.632236719,0.648640317,0.665043915,0.681447513,0.697851111,0.714254709,0.730658307,0.747061905,0.763465503,0.779869101,0.796272699,0.812676297,0.829079895,0.845483493,0.861887091,0.878290689,0.894694287,0.911097885,0.927501483,0.943905081,0.960308679,0.976712277,0.993115875,1.009519473,1.025923071,1.042326669,1.058730267,1.075133865,1.091537463,1.107941061,1.124344659,1.140748257,1.157151855,1.173555453,1.189959051,1.206362649,1.222766247,1.239169845,1.255573443,1.271977041,1.288380639,1.304784237,1.321187835,1.337591433,1.353995031,1.370398629,1.386802227,1.403205825,1.419609423,1.436013021,1.452416619,1.468820217,1.485223815,1.501627413,1.518031011,1.534434609,1.550838207,1.567241805,1.583645403,1.600049001,1.616452599,1.632856197,1.649259795,1.665663393,1.682066991,1.698470589,1.714874187,1.731277785,1.747681383,1.764084981,1.780488579,1.796892177,1.813295775,1.829699373,1.846102971,1.862506569,1.878910167,1.895313765,1.911717363,1.928120961,1.944524559,1.960928157,1.977331755,1.993735353,2.010138951,2.026542549,2.042946147,2.059349745,2.075753343,2.092156941,2.108560539,2.124964137,2.141367735
-0.460027427,-168.734039,-3.370417,12.1239087,12.24489826,12.2570679,12.38477815,12.08842826,11.91657839,11.65864039,10.55212276,2.892756616,3.140030406,3.358065518,3.448914744,3.273760833,3.316835386,3.362291392,3.486011219,3.527644797,2.918453969,3.220663768,3.064426502,2.604399075,2.144371648,1.684344221,1.224316794,0.764289367,0.30426194,-0.155765487,-0.615792914,-1.075820341,-1.535847768,-1.995875195,-2.455902622,-2.915930049,-3.375957476,-3.835984903,-4.29601233,-4.756039757,-5.216067184,-5.676094611,-6.136122038,-6.596149465,-7.056176892,-7.516204319,-7.976231746,-8.436259173,-8.8962866,-9.356314027,-9.816341454,-10.27636888,-10.73639631,-11.19642374,-11.65645116,-12.11647859,-12.57650602,-13.03653344,-13.49656087,-13.9565883,-14.41661572,-14.87664315,-15.33667058,-15.79669801,-16.25672543,-16.71675286,-17.17678029,-17.63680771,-18.09683514,-18.55686257,-19.01688999,-19.47691742,-19.93694485,-20.39697228,-20.8569997,-21.31702713,-21.77705456,-22.23708198,-22.69710941,-23.15713684,-23.61716426,-24.07719169,-24.53721912,-24.99724655,-25.45727397,-25.9173014,-26.37732883,-26.83735625,-27.29738368,-27.75741111,-28.21743853,-28.67746596,-29.13749339,-29.59752082,-30.05754824,-30.51757567,-30.9776031,-31.43763052,-31.89765795,-32.35768538,-32.8177128,-33.27774023,-33.73776766,-34.19779509,-34.65782251,-35.11784994,-35.57787737,-36.03790479,-36.49793222,-36.95795965,-37.41798707,-37.8780145,-38.33804193,-38.79806936,-39.25809678,-39.71812421,-40.17815164,-40.63817906,-41.09820649,-41.55823392,-42.01826134,-42.47828877,-42.9383162,-43.39834363,-43.85837105,-44.31839848,-44.77842591,-45.23845333
0.286321557,-168.734039,-3.370417,5.760374252,6.039462229,6.498142885,7.284858219,7.706677234,8.311071381,8.868120679,9.357423034,7.881833199,8.577316933,9.52093176,9.506313358,9.777628886,9.741365604,10.03918357,9.616470824,9.733040924,10.20290182,10.37927197,10.35694446,10.64326602,10.92958757,11.21590913,11.50223069,11.78855225,12.0748738,12.36119536,12.64751692,12.93383847,13.22016003,13.50648159,13.79280314,14.0791247,14.36544626,14.65176782,14.93808937,15.22441093,15.51073249,15.79705404,16.0833756,16.36969716,16.65601871,16.94234027,17.22866183,17.51498339,17.80130494,18.0876265,18.37394806,18.66026961,18.94659117,19.23291273,19.51923428,19.80555584,20.0918774,20.37819896,20.66452051,20.95084207,21.23716363,21.52348518,21.80980674,22.0961283,22.38244985,22.66877141,22.95509297,23.24141453,23.52773608,23.81405764,24.1003792,24.38670075,24.67302231,24.95934387,25.24566542,25.53198698,25.81830854,26.1046301,26.39095165,26.67727321,26.96359477,27.24991632,27.53623788,27.82255944,28.10888099,28.39520255,28.68152411,28.96784567,29.25416722,29.54048878,29.82681034,30.11313189,30.39945345,30.68577501,30.97209656,31.25841812,31.54473968,31.83106124,32.11738279,32.40370435,32.69002591,32.97634746,33.26266902,33.54899058,33.83531213,34.12163369,34.40795525,34.69427681,34.98059836,35.26691992,35.55324148,35.83956303,36.12588459,36.41220615,36.6985277,36.98484926,37.27117082,37.55749238,37.84381393,38.13013549,38.41645705,38.7027786,38.98910016,39.27542172,39.56174327,39.84806483,40.13438639,40.42070795
0.393219535,47.481766,29.31166,23.45535238,5.096185784,0,0,0,34.5633031,31.63775356,33.57010548,30.04575347,29.70858747,28.94770676,27.83107779,25.75560874,29.13357932,28.9257571,31.15725332,30.51529156,29.44743436,29.59007979,28.72509194,29.11831148,29.51153101,29.90475055,30.29797008,30.69118962,31.08440915,31.47762869,31.87084822,32.26406776,32.65728729,33.05050683,33.44372636,33.8369459,34.23016543,34.62338497,35.0166045,35.40982404,35.80304357,36.19626311,36.58948264,36.98270218,37.37592171,37.76914125,38.16236078,38.55558032,38.94879985,39.34201939,39.73523892,40.12845846,40.52167799,40.91489753,41.30811706,41.7013366,42.09455613,42.48777567,42.8809952,43.27421474,43.66743427,44.06065381,44.45387334,44.84709288,45.24031241,45.63353195,46.02675148,46.41997102,46.81319055,47.20641009,47.59962962,47.99284916,48.38606869,48.77928823,49.17250776,49.5657273,49.95894683,50.35216637,50.7453859,51.13860544,51.53182497,51.92504451,52.31826404,52.71148358,53.10470311,53.49792265,53.89114218,54.28436172,54.67758125,55.07080079,55.46402032,55.85723986,56.25045939,56.64367893,57.03689846,57.430118,57.82333753,58.21655707,58.6097766,59.00299614,59.39621567,59.78943521,60.18265474,60.57587428,60.96909381,61.36231335,61.75553288,62.14875242,62.54197195,62.93519149,63.32841102,63.72163056,64.11485009,64.50806963,64.90128916,65.2945087,65.68772823,66.08094777,66.4741673,66.86738684,67.26060637,67.65382591,68.04704544,68.44026498,68.83348451,69.22670405,69.61992358,70.01314312
0.058728271,47.481766,29.31166,0.1,0,2.40546884,1.838898975,1.340069987,0.97295632,1.207438424,1.167312197,1.221051793,0.94243203,0.924535563,0.764529939,0.971361532,1.056481074,1.116327698,1.013599543,0.985896252,1.114354833,1.06796454,1.203646276,1.262374547,1.321102818,1.379831089,1.43855936,1.497287631,1.556015902,1.614744173,1.673472444,1.732200715,1.790928986,1.849657257,1.908385528,1.967113799,2.02584207,2.084570341,2.143298612,2.202026883,2.260755154,2.319483425,2.378211696,2.436939967,2.495668238,2.554396509,2.61312478,2.671853051,2.730581322,2.789309593,2.848037864,2.906766135,2.965494406,3.024222677,3.082950948,3.141679219,3.20040749,3.259135761,3.317864032,3.376592303,3.435320574,3.494048845,3.552777116,3.611505387,3.670233658,3.728961929,3.7876902,3.846418471,3.905146742,3.963875013,4.022603284,4.081331555,4.140059826,4.198788097,4.257516368,4.316244639,4.37497291,4.433701181,4.492429452,4.551157723,4.609885994,4.668614265,4.727342536,4.786070807,4.844799078,4.903527349,4.96225562,5.020983891,5.079712162,5.138440433,5.197168704,5.255896975,5.314625246,5.373353517,5.432081788,5.490810059,5.54953833,5.608266601,5.666994872,5.725723143,5.784451414,5.843179685,5.901907956,5.960636227,6.019364498,6.078092769,6.13682104,6.195549311,6.254277582,6.313005853,6.371734124,6.430462395,6.489190666,6.547918937,6.606647208,6.665375479,6.72410375,6.782832021,6.841560292,6.900288563,6.959016834,7.017745105,7.076473376,7.135201647,7.193929918,7.252658189,7.31138646,7.370114731
0.011884564,74.766098,41.20438,0.055292,0.057900795,0.061961476,0.060246514,0.063288784,0.077533238,0.101481332,0.125189828,0.138193827,0.180645645,0.180346014,0.164909347,0.212273218,0.201000557,0.249652227,0.247605708,0.268062375,0.277466799,0.283725194,0.289008814,0.300893378,0.312777942,0.324662506,0.33654707,0.348431634,0.360316198,0.372200762,0.384085326,0.39596989,0.407854454,0.419739018,0.431623582,0.443508146,0.45539271,0.467277274,0.479161838,0.491046402,0.502930966,0.51481553,0.526700094,0.538584658,0.550469222,0.562353786,0.57423835,0.586122914,0.598007478,0.609892042,0.621776606,0.63366117,0.645545734,0.657430298,0.669314862,0.681199426,0.69308399,0.704968554,0.716853118,0.728737682,0.740622246,0.75250681,0.764391374,0.776275938,0.788160502,0.800045066,0.81192963,0.823814194,0.835698758,0.847583322,0.859467886,0.87135245,0.883237014,0.895121578,0.907006142,0.918890706,0.93077527,0.942659834,0.954544398,0.966428962,0.978313526,0.99019809,1.002082654,1.013967218,1.025851782,1.037736346,1.04962091,1.061505474,1.073390038,1.085274602,1.097159166,1.10904373,1.120928294,1.132812858,1.144697422,1.156581986,1.16846655,1.180351114,1.192235678,1.204120242,1.216004806,1.22788937,1.239773934,1.251658498,1.263543062,1.275427626,1.28731219,1.299196754,1.311081318,1.322965882,1.334850446,1.34673501,1.358619574,1.370504138,1.382388702,1.394273266,1.40615783,1.418042394,1.429926958,1.441811522,1.453696086,1.46558065,1.477465214,1.489349778,1.501234342,1.513118906,1.52500347,1.536888034
0.030744027,102.495496,19.85627,2.297870965,2.301766526,2.299885589,2.330134993,2.391340456,2.363603599,2.426030949,2.511881004,2.619024401,2.638722583,2.574162723,2.595027343,2.576961125,2.584555431,2.611793643,2.701165184,2.713527857,2.81248213,2.887028963,2.769827464,2.800571491,2.831315518,2.862059545,2.892803572,2.923547599,2.954291626,2.985035653,3.01577968,3.046523707,3.077267734,3.108011761,3.138755788,3.169499815,3.200243842,3.230987869,3.261731896,3.292475923,3.32321995,3.353963977,3.384708004,3.415452031,3.446196058,3.476940085,3.507684112,3.538428139,3.569172166,3.599916193,3.63066022,3.661404247,3.692148274,3.722892301,3.753636328,3.784380355,3.815124382,3.845868409,3.876612436,3.907356463,3.93810049,3.968844517,3.999588544,4.030332571,4.061076598,4.091820625,4.122564652,4.153308679,4.184052706,4.214796733,4.24554076,4.276284787,4.307028814,4.337772841,4.368516868,4.399260895,4.430004922,4.460748949,4.491492976,4.522237003,4.55298103,4.583725057,4.614469084,4.645213111,4.675957138,4.706701165,4.737445192,4.768189219,4.798933246,4.829677273,4.8604213,4.891165327,4.921909354,4.952653381,4.983397408,5.014141435,5.044885462,5.075629489,5.106373516,5.137117543,5.16786157,5.198605597,5.229349624,5.260093651,5.290837678,5.321581705,5.352325732,5.383069759,5.413813786,5.444557813,5.47530184,5.506045867,5.536789894,5.567533921,5.598277948,5.629021975,5.659766002,5.690510029,5.721254056,5.751998083,5.78274211,5.813486137,5.844230164,5.874974191,5.905718218,5.936462245,5.967206272,5.997950299
0.025977143,102.495496,19.85627,2.215013249,2.214708632,2.211999232,2.251007059,2.303237687,2.265352154,2.314927127,2.394623795,2.503088924,2.50949355,2.448180013,2.482592409,2.45770511,2.466160655,2.477621468,2.571927003,2.573154719,2.638285738,2.719909373,2.598799424,2.624776567,2.65075371,2.676730853,2.702707996,2.728685139,2.754662282,2.780639425,2.806616568,2.832593711,2.858570854,2.884547997,2.91052514,2.936502283,2.962479426,2.988456569,3.014433712,3.040410855,3.066387998,3.092365141,3.118342284,3.144319427,3.17029657,3.196273713,3.222250856,3.248227999,3.274205142,3.300182285,3.326159428,3.352136571,3.378113714,3.404090857,3.430068,3.456045143,3.482022286,3.507999429,3.533976572,3.559953715,3.585930858,3.611908001,3.637885144,3.663862287,3.68983943,3.715816573,3.741793716,3.767770859,3.793748002,3.819725145,3.845702288,3.871679431,3.897656574,3.923633717,3.94961086,3.975588003,4.001565146,4.027542289,4.053519432,4.079496575,4.105473718,4.131450861,4.157428004,4.183405147,4.20938229,4.235359433,4.261336576,4.287313719,4.313290862,4.339268005,4.365245148,4.391222291,4.417199434,4.443176577,4.46915372,4.495130863,4.521108006,4.547085149,4.573062292,4.599039435,4.625016578,4.650993721,4.676970864,4.702948007,4.72892515,4.754902293,4.780879436,4.806856579,4.832833722,4.858810865,4.884788008,4.910765151,4.936742294,4.962719437,4.98869658,5.014673723,5.040650866,5.066628009,5.092605152,5.118582295,5.144559438,5.170536581,5.196513724,5.222490867,5.24846801,5.274445153,5.300422296,5.326399439
0.181553261,24.603189,56.879635,0.1,0,5.178582111,4.723786228,4.489297992,3.879406742,3.863657008,3.438117254,3.348964054,2.856308477,2.636157209,2.932445222,2.879411196,3.098098957,3.151538008,3.205432466,3.418456092,3.603128629,3.486250541,3.186434038,3.367987299,3.54954056,3.731093821,3.912647082,4.094200343,4.275753604,4.457306865,4.638860126,4.820413387,5.001966648,5.183519909,5.36507317,5.546626431,5.728179692,5.909732953,6.091286214,6.272839475,6.454392736,6.635945997,6.817499258,6.999052519,7.18060578,7.362159041,7.543712302,7.725265563,7.906818824,8.088372085,8.269925346,8.451478607,8.633031868,8.814585129,8.99613839,9.177691651,9.359244912,9.540798173,9.722351434,9.903904695,10.08545796,10.26701122,10.44856448,10.63011774,10.811671,10.99322426,11.17477752,11.35633078,11.53788404,11.71943731,11.90099057,12.08254383,12.26409709,12.44565035,12.62720361,12.80875687,12.99031013,13.17186339,13.35341665,13.53496992,13.71652318,13.89807644,14.0796297,14.26118296,14.44273622,14.62428948,14.80584274,14.987396,15.16894926,15.35050253,15.53205579,15.71360905,15.89516231,16.07671557,16.25826883,16.43982209,16.62137535,16.80292861,16.98448187,17.16603514,17.3475884,17.52914166,17.71069492,17.89224818,18.07380144,18.2553547,18.43690796,18.61846122,18.80001448,18.98156775,19.16312101,19.34467427,19.52622753,19.70778079,19.88933405,20.07088731,20.25244057,20.43399383,20.61554709,20.79710036,20.97865362,21.16020688,21.34176014,21.5233134,21.70486666,21.88641992,22.06797318,22.24952644
0.005439899,24.603189,56.879635,0.146692701,0.144896388,0.150968214,0.13823213,0.140866683,0.162227821,0.170480275,0.167996537,0.153952661,0.163357144,0.168565132,0.17727086,0.185209556,0.187308377,0.216019519,0.211509595,0.230834858,0.238498367,0.2343613,0.24829139,0.253731289,0.259171188,0.264611087,0.270050986,0.275490885,0.280930784,0.286370683,0.291810582,0.297250481,0.30269038,0.308130279,0.313570178,0.319010077,0.324449976,0.329889875,0.335329774,0.340769673,0.346209572,0.351649471,0.35708937,0.362529269,0.367969168,0.373409067,0.378848966,0.384288865,0.389728764,0.395168663,0.400608562,0.406048461,0.41148836,0.416928259,0.422368158,0.427808057,0.433247956,0.438687855,0.444127754,0.449567653,0.455007552,0.460447451,0.46588735,0.471327249,0.476767148,0.482207047,0.487646946,0.493086845,0.498526744,0.503966643,0.509406542,0.514846441,0.52028634,0.525726239,0.531166138,0.536606037,0.542045936,0.547485835,0.552925734,0.558365633,0.563805532,0.569245431,0.57468533,0.580125229,0.585565128,0.591005027,0.596444926,0.601884825,0.607324724,0.612764623,0.618204522,0.623644421,0.62908432,0.634524219,0.639964118,0.645404017,0.650843916,0.656283815,0.661723714,0.667163613,0.672603512,0.678043411,0.68348331,0.688923209,0.694363108,0.699803007,0.705242906,0.710682805,0.716122704,0.721562603,0.727002502,0.732442401,0.7378823,0.743322199,0.748762098,0.754201997,0.759641896,0.765081795,0.770521694,0.775961593,0.781401492,0.786841391,0.79228129,0.797721189,0.803161088,0.808600987,0.814040886,0.819480785
0.066710536,35.862285,33.854721,3.36580209,3.450544292,4.024532331,4.018596197,4.283810819,4.489751125,4.493322336,5.0593326,5.195482101,5.25880744,4.745572081,4.827299261,4.562361973,4.937880714,4.368713836,4.07458241,3.553908589,3.616675681,3.978777799,4.925110033,4.991820569,5.058531105,5.125241641,5.191952177,5.258662713,5.325373249,5.392083785,5.458794321,5.525504857,5.592215393,5.658925929,5.725636465,5.792347001,5.859057537,5.925768073,5.992478609,6.059189145,6.125899681,6.192610217,6.259320753,6.326031289,6.392741825,6.459452361,6.526162897,6.592873433,6.659583969,6.726294505,6.793005041,6.859715577,6.926426113,6.993136649,7.059847185,7.126557721,7.193268257,7.259978793,7.326689329,7.393399865,7.460110401,7.526820937,7.593531473,7.660242009,7.726952545,7.793663081,7.860373617,7.927084153,7.993794689,8.060505225,8.127215761,8.193926297,8.260636833,8.327347369,8.394057905,8.460768441,8.527478977,8.594189513,8.660900049,8.727610585,8.794321121,8.861031657,8.927742193,8.994452729,9.061163265,9.127873801,9.194584337,9.261294873,9.328005409,9.394715945,9.461426481,9.528137017,9.594847553,9.661558089,9.728268625,9.794979161,9.861689697,9.928400233,9.995110769,10.06182131,10.12853184,10.19524238,10.26195291,10.32866345,10.39537399,10.46208452,10.52879506,10.59550559,10.66221613,10.72892667,10.7956372,10.86234774,10.92905827,10.99576881,11.06247935,11.12918988,11.19590042,11.26261095,11.32932149,11.39603203,11.46274256,11.5294531,11.59616363,11.66287417,11.72958471,11.79629524,11.86300578,11.92971631
0.00045634,28.233608,-29.609988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003749903,0.009296729,0.012899818,0.013356158,0.013812498,0.014268838,0.014725178,0.015181518,0.015637858,0.016094198,0.016550538,0.017006878,0.017463218,0.017919558,0.018375898,0.018832238,0.019288578,0.019744918,0.020201258,0.020657598,0.021113938,0.021570278,0.022026618,0.022482958,0.022939298,0.023395638,0.023851978,0.024308318,0.024764658,0.025220998,0.025677338,0.026133678,0.026590018,0.027046358,0.027502698,0.027959038,0.028415378,0.028871718,0.029328058,0.029784398,0.030240738,0.030697078,0.031153418,0.031609758,0.032066098,0.032522438,0.032978778,0.033435118,0.033891458,0.034347798,0.034804138,0.035260478,0.035716818,0.036173158,0.036629498,0.037085838,0.037542178,0.037998518,0.038454858,0.038911198,0.039367538,0.039823878,0.040280218,0.040736558,0.041192898,0.041649238,0.042105578,0.042561918,0.043018258,0.043474598,0.043930938,0.044387278,0.044843618,0.045299958,0.045756298,0.046212638,0.046668978,0.047125318,0.047581658,0.048037998,0.048494338,0.048950678,0.049407018,0.049863358,0.050319698,0.050776038,0.051232378,0.051688718,0.052145058,0.052601398,0.053057738,0.053514078,0.053970418,0.054426758,0.054883098,0.055339438,0.055795778,0.056252118,0.056708458,0.057164798,0.057621138,0.058077478,0.058533818,0.058990158,0.059446498,0.059902838,0.060359178,0.060815518
-0.001410454,-9.429499,6.428055,0.230181794,0.138440316,0.142799329,0.160837422,0.158001791,0.160437344,0.156837675,0.150382828,0.151950385,0.14845856,0.150891365,0.167528353,0.163605503,0.170191171,0.196900249,0.226538985,0.22425875,0.192600334,0.15675574,0.138180372,0.136769918,0.135359464,0.13394901,0.132538556,0.131128102,0.129717648,0.128307194,0.12689674,0.125486286,0.124075832,0.122665378,0.121254924,0.11984447,0.118434016,0.117023562,0.115613108,0.114202654,0.1127922,0.111381746,0.109971292,0.108560838,0.107150384,0.10573993,0.104329476,0.102919022,0.101508568,0.100098114,0.09868766,0.097277206,0.095866752,0.094456298,0.093045844,0.09163539,0.090224936,0.088814482,0.087404028,0.085993574,0.08458312,0.083172666,0.081762212,0.080351758,0.078941304,0.07753085,0.076120396,0.074709942,0.073299488,0.071889034,0.07047858,0.069068126,0.067657672,0.066247218,0.064836764,0.06342631,0.062015856,0.060605402,0.059194948,0.057784494,0.05637404,0.054963586,0.053553132,0.052142678,0.050732224,0.04932177,0.047911316,0.046500862,0.045090408,0.043679954,0.0422695,0.040859046,0.039448592,0.038038138,0.036627684,0.03521723,0.033806776,0.032396322,0.030985868,0.029575414,0.02816496,0.026754506,0.025344052,0.023933598,0.022523144,0.02111269,0.019702236,0.018291782,0.016881328,0.015470874,0.01406042,0.012649966,0.011239512,0.009829058,0.008418604,0.00700815,0.005597696,0.004187242,0.002776788,0.001366334,-0.0000441,-0.001454574,-0.002865028,-0.004275482,-0.005685936,-0.00709639,-0.008506844,-0.009917298
0.056941681,17.228331,26.3351,8.63418823,9.832186149,8.355819434,8.544762519,9.481685721,9.693458974,9.128547135,9.133343974,9.07811704,8.761160501,9.101996161,9.146794717,8.956716074,9.067057721,9.144527147,9.314243581,9.458857376,9.375345635,10.276302,11.3465455,11.40348718,11.46042886,11.51737054,11.57431222,11.63125391,11.68819559,11.74513727,11.80207895,11.85902063,11.91596231,11.97290399,12.02984567,12.08678735,12.14372903,12.20067072,12.2576124,12.31455408,12.37149576,12.42843744,12.48537912,12.5423208,12.59926248,12.65620416,12.71314584,12.77008753,12.82702921,12.88397089,12.94091257,12.99785425,13.05479593,13.11173761,13.16867929,13.22562097,13.28256265,13.33950434,13.39644602,13.4533877,13.51032938,13.56727106,13.62421274,13.68115442,13.7380961,13.79503778,13.85197946,13.90892115,13.96586283,14.02280451,14.07974619,14.13668787,14.19362955,14.25057123,14.30751291,14.36445459,14.42139627,14.47833796,14.53527964,14.59222132,14.649163,14.70610468,14.76304636,14.81998804,14.87692972,14.9338714,14.99081308,15.04775477,15.10469645,15.16163813,15.21857981,15.27552149,15.33246317,15.38940485,15.44634653,15.50328821,15.56022989,15.61717158,15.67411326,15.73105494,15.78799662,15.8449383,15.90187998,15.95882166,16.01576334,16.07270502,16.1296467,16.18658839,16.24353007,16.30047175,16.35741343,16.41435511,16.47129679,16.52823847,16.58518015,16.64212183,16.69906351,16.7560052,16.81294688,16.86988856,16.92683024,16.98377192,17.0407136,17.09765528,17.15459696,17.21153864,17.26848032,17.32542201
0.218910742,23.881275,55.169438,0.1,0,5.985945298,4.750772617,4.746758126,4.46514675,4.367884612,4.290482015,4.563434349,3.885259168,3.4862076,3.722131498,3.837334853,3.781659885,3.947068099,4.211634033,4.371365075,4.68461737,4.726167059,3.976650028,4.19556077,4.414471512,4.633382254,4.852292996,5.071203738,5.29011448,5.509025222,5.727935964,5.946846706,6.165757448,6.38466819,6.603578932,6.822489674,7.041400416,7.260311158,7.4792219,7.698132642,7.917043384,8.135954126,8.354864868,8.57377561,8.792686352,9.011597094,9.230507836,9.449418578,9.66832932,9.887240062,10.1061508,10.32506155,10.54397229,10.76288303,10.98179377,11.20070451,11.41961526,11.638526,11.85743674,12.07634748,12.29525822,12.51416897,12.73307971,12.95199045,13.17090119,13.38981193,13.60872268,13.82763342,14.04654416,14.2654549,14.48436564,14.70327639,14.92218713,15.14109787,15.36000861,15.57891935,15.7978301,16.01674084,16.23565158,16.45456232,16.67347306,16.89238381,17.11129455,17.33020529,17.54911603,17.76802677,17.98693752,18.20584826,18.424759,18.64366974,18.86258048,19.08149123,19.30040197,19.51931271,19.73822345,19.95713419,20.17604494,20.39495568,20.61386642,20.83277716,21.0516879,21.27059865,21.48950939,21.70842013,21.92733087,22.14624161,22.36515236,22.5840631,22.80297384,23.02188458,23.24079532,23.45970607,23.67861681,23.89752755,24.11643829,24.33534903,24.55425978,24.77317052,24.99208126,25.210992,25.42990274,25.64881349,25.86772423,26.08663497,26.30554571,26.52445645,26.7433672,26.96227794
0.059514765,23.881275,55.169438,1.807122269,1.845329506,1.877822654,1.891655961,1.900736959,1.95295506,1.990413709,1.967768521,1.885203487,1.894827117,1.91834581,1.939333328,1.970933551,2.164915712,2.34646089,2.452616588,2.589301261,2.69185763,2.784074807,2.88694811,2.946462875,3.00597764,3.065492405,3.12500717,3.184521935,3.2440367,3.303551465,3.36306623,3.422580995,3.48209576,3.541610525,3.60112529,3.660640055,3.72015482,3.779669585,3.83918435,3.898699115,3.95821388,4.017728645,4.07724341,4.136758175,4.19627294,4.255787705,4.31530247,4.374817235,4.434332,4.493846765,4.55336153,4.612876295,4.67239106,4.731905825,4.79142059,4.850935355,4.91045012,4.969964885,5.02947965,5.088994415,5.14850918,5.208023945,5.26753871,5.327053475,5.38656824,5.446083005,5.50559777,5.565112535,5.6246273,5.684142065,5.74365683,5.803171595,5.86268636,5.922201125,5.98171589,6.041230655,6.10074542,6.160260185,6.21977495,6.279289715,6.33880448,6.398319245,6.45783401,6.517348775,6.57686354,6.636378305,6.69589307,6.755407835,6.8149226,6.874437365,6.93395213,6.993466895,7.05298166,7.112496425,7.17201119,7.231525955,7.29104072,7.350555485,7.41007025,7.469585015,7.52909978,7.588614545,7.64812931,7.707644075,7.76715884,7.826673605,7.88618837,7.945703135,8.0052179,8.064732665,8.12424743,8.183762195,8.24327696,8.302791725,8.36230649,8.421821255,8.48133602,8.540850785,8.60036555,8.659880315,8.71939508,8.778909845,8.83842461,8.897939375,8.95745414,9.016968905,9.07648367,9.135998435
-0.018196148,23.881275,55.169438,0.644504391,0.639714668,0.637145483,0.63059385,0.61055616,0.606097542,0.59759926,0.545596199,0.255322054,0.268640267,0.274723305,0.273472448,0.261016678,0.260220351,0.272888248,0.272988514,0.290421043,0.272585868,0.272865661,0.280141264,0.261945116,0.243748968,0.22555282,0.207356672,0.189160524,0.170964376,0.152768228,0.13457208,0.116375932,0.098179784,0.079983636,0.061787488,0.04359134,0.025395192,0.007199044,-0.010997104,-0.029193252,-0.0473894,-0.065585548,-0.083781696,-0.101977844,-0.120173992,-0.13837014,-0.156566288,-0.174762436,-0.192958584,-0.211154732,-0.22935088,-0.247547028,-0.265743176,-0.283939324,-0.302135472,-0.32033162,-0.338527768,-0.356723916,-0.374920064,-0.393116212,-0.41131236,-0.429508508,-0.447704656,-0.465900804,-0.484096952,-0.5022931,-0.520489248,-0.538685396,-0.556881544,-0.575077692,-0.59327384,-0.611469988,-0.629666136,-0.647862284,-0.666058432,-0.68425458,-0.702450728,-0.720646876,-0.738843024,-0.757039172,-0.77523532,-0.793431468,-0.811627616,-0.829823764,-0.848019912,-0.86621606,-0.884412208,-0.902608356,-0.920804504,-0.939000652,-0.9571968,-0.975392948,-0.993589096,-1.011785244,-1.029981392,-1.04817754,-1.066373688,-1.084569836,-1.102765984,-1.120962132,-1.13915828,-1.157354428,-1.175550576,-1.193746724,-1.211942872,-1.23013902,-1.248335168,-1.266531316,-1.284727464,-1.302923612,-1.32111976,-1.339315908,-1.357512056,-1.375708204,-1.393904352,-1.4121005,-1.430296648,-1.448492796,-1.466688944,-1.484885092,-1.50308124,-1.521277388,-1.539473536,-1.557669684,-1.575865832,-1.59406198,-1.612258128,-1.630454276
